Wavelength,IntensityFactor
721.195,1657.95
721.14,1661.15
721.084,1658.45
721.028,1671.85
720.972,1669.7
720.917,1654.25
720.861,1662.15
720.805,1638.9
720.749,1652.35
720.693,1648.35
720.638,1665.75
720.582,1678.4
720.526,1672.8
720.47,1649.5
720.415,1677.25
720.359,1667.75
720.303,1669.85
720.247,1664.35
720.191,1659.8
720.135,1663.5
720.08,1685.85
720.024,1669.85
719.968,1690.35
719.912,1654.3
719.856,1648.75
719.801,1669.85
719.745,1653.1
719.689,1637.7
719.633,1663.35
719.577,1643.25
719.521,1660.9
719.466,1667.45
719.41,1666.2
719.354,1658.4
719.298,1672.55
719.242,1670.9
719.186,1660.95
719.13,1657.25
719.075,1657.75
719.019,1648.85
718.963,1648.4
718.907,1664.4
718.851,1661.8
718.795,1652.6
718.739,1663.2
718.683,1657.15
718.627,1653.45
718.572,1639.1
718.516,1686.4
718.46,1665.9
718.404,1689.75
718.348,1652.25
718.292,1670.95
718.236,1664.35
718.18,1654.3
718.124,1663.95
718.068,1656.45
718.012,1660.45
717.957,1640.05
717.901,1646.5
717.845,1659.3
717.789,1645.15
717.733,1672.7
717.677,1654.05
717.621,1653.3
717.565,1659.75
717.509,1642.95
717.453,1649.15
717.397,1670.25
717.341,1674.8
717.285,1664.6
717.229,1685.15
717.173,1673.55
717.117,1656.15
717.061,1673.25
717.005,1652.9
716.949,1656.55
716.893,1661.2
716.837,1653.45
716.781,1664.85
716.725,1640.1
716.669,1658.6
716.613,1647.35
716.557,1648.65
716.501,1660.65
716.445,1657.1
716.389,1661.95
716.333,1671.45
716.277,1667.85
716.221,1672.65
716.165,1667.95
716.109,1641.7
716.053,1676.4
715.997,1664.3
715.941,1658.6
715.885,1664.3
715.829,1670.9
715.773,1652.3
715.717,1655.7
715.661,1646.4
715.605,1655.4
715.549,1648.5
715.493,1681.9
715.437,1668.8
715.381,1670.6
715.325,1656
715.268,1664.4
715.212,1661.35
715.156,1657.35
715.1,1656.4
715.044,1662.05
714.988,1650
714.932,1679.35
714.876,1678.55
714.82,1682.35
714.764,1677.6
714.708,1673.4
714.651,1676.15
714.595,1683.8
714.539,1663.6
714.483,1649.4
714.427,1661.1
714.371,1680.3
714.315,1670.1
714.259,1660.35
714.202,1676.4
714.146,1652.65
714.09,1654.75
714.034,1637.15
713.978,1649.85
713.922,1651.45
713.866,1667.1
713.809,1666.95
713.753,1666.6
713.697,1683.85
713.641,1673.35
713.585,1659.8
713.529,1682.65
713.473,1671.7
713.416,1660.25
713.36,1658.85
713.304,1657.5
713.248,1649.5
713.192,1656.55
713.135,1670.35
713.079,1650.15
713.023,1653.4
712.967,1641
712.911,1654.75
712.854,1650.45
712.798,1677.45
712.742,1667.75
712.686,1680.5
712.63,1690
712.573,1683.65
712.517,1678.6
712.461,1675.05
712.405,1693.8
712.348,1681.55
712.292,1664.6
712.236,1653.8
712.18,1665.7
712.124,1664.7
712.067,1677.45
712.011,1659
711.955,1655.5
711.899,1664.2
711.842,1659.85
711.786,1661.2
711.73,1682.45
711.673,1673.8
711.617,1661.15
711.561,1673.95
711.505,1672.75
711.448,1658
711.392,1661.85
711.336,1688.9
711.28,1663.95
711.223,1656.8
711.167,1661.25
711.111,1687.85
711.054,1651.15
710.998,1679.45
710.942,1654.55
710.885,1665.15
710.829,1657.8
710.773,1658.75
710.716,1652.4
710.66,1664.4
710.604,1659.95
710.547,1664.7
710.491,1649.65
710.435,1655.55
710.378,1684.8
710.322,1666.6
710.266,1673.9
710.209,1662.55
710.153,1667.3
710.097,1660.4
710.04,1672.05
709.984,1655.5
709.928,1651.4
709.871,1660.1
709.815,1667.9
709.759,1664.65
709.702,1668.9
709.646,1682.2
709.589,1666.55
709.533,1644.3
709.477,1658.95
709.42,1658.25
709.364,1666.55
709.308,1660.4
709.251,1661.7
709.195,1664.1
709.138,1666.05
709.082,1671.55
709.026,1668.1
708.969,1661.75
708.913,1667.85
708.856,1679.5
708.8,1661.6
708.743,1658.95
708.687,1646.1
708.631,1657.65
708.574,1646.7
708.518,1656.35
708.461,1654.3
708.405,1666.8
708.348,1665.85
708.292,1658.8
708.235,1658.7
708.179,1685.6
708.123,1668.6
708.066,1683.65
708.01,1667.3
707.953,1674.3
707.897,1682.35
707.84,1663.85
707.784,1662.4
707.727,1677.15
707.671,1669.25
707.614,1654.6
707.558,1665.6
707.501,1679.5
707.445,1656.45
707.388,1639.25
707.332,1650.75
707.275,1661.3
707.219,1654.3
707.162,1672.4
707.106,1680.1
707.049,1658.7
706.993,1689.4
706.936,1670.15
706.88,1684.7
706.823,1664.8
706.767,1664.95
706.71,1660.35
706.654,1658.3
706.597,1669.9
706.541,1657.2
706.484,1647.25
706.427,1673.95
706.371,1660.9
706.314,1675.1
706.258,1655.3
706.201,1674.35
706.145,1654.05
706.088,1664.7
706.032,1670.8
705.975,1652.2
705.918,1668.95
705.862,1666.6
705.805,1682.2
705.749,1651.65
705.692,1685.15
705.635,1663.1
705.579,1669.75
705.522,1668.1
705.466,1654.15
705.409,1664.65
705.352,1672.2
705.296,1675.75
705.239,1686.25
705.183,1664.75
705.126,1658.6
705.069,1667.75
705.013,1679.8
704.956,1658.05
704.9,1663.65
704.843,1655.35
704.786,1684.65
704.73,1653.3
704.673,1632.85
704.616,1675.95
704.56,1704.45
704.503,1651.15
704.446,1659
704.39,1654.05
704.333,1646.15
704.276,1637.1
704.22,1668.5
704.163,1663.7
704.106,1655.6
704.05,1670.05
703.993,1678.6
703.936,1656.65
703.88,1673.95
703.823,1672.5
703.766,1663.25
703.71,1652.85
703.653,1671.6
703.596,1658.05
703.54,1656.9
703.483,1663.2
703.426,1658.4
703.369,1668.25
703.313,1683.75
703.256,1654.5
703.199,1676.2
703.143,1664.55
703.086,1657.2
703.029,1668.35
702.972,1683.7
702.916,1663.4
702.859,1657.75
702.802,1658.1
702.745,1659
702.689,1673.95
702.632,1660.3
702.575,1666.15
702.518,1666.65
702.462,1643.3
702.405,1670.6
702.348,1656.2
702.291,1657.7
702.235,1652.45
702.178,1666.75
702.121,1654.8
702.064,1640.65
702.007,1649.3
701.951,1661.4
701.894,1656.7
701.837,1674.1
701.78,1666.35
701.723,1651.45
701.667,1701
701.61,1664.5
701.553,1645
701.496,1651.35
701.439,1646.3
701.383,1663.65
701.326,1673.3
701.269,1658.45
701.212,1663.2
701.155,1686.3
701.099,1669.2
701.042,1658.9
700.985,1677.35
700.928,1676.9
700.871,1679.8
700.814,1669.4
700.757,1655.7
700.701,1647.6
700.644,1653.8
700.587,1668.45
700.53,1666.9
700.473,1664.1
700.416,1675
700.359,1656.75
700.303,1659.65
700.246,1669.85
700.189,1678.15
700.132,1669.6
700.075,1675.45
700.018,1670.45
699.961,1656.3
699.904,1662.25
699.847,1661.2
699.791,1658.4
699.734,1677.15
699.677,1657
699.62,1658.95
699.563,1649.6
699.506,1661.1
699.449,1656.9
699.392,1674.55
699.335,1661.2
699.278,1667.05
699.221,1657.95
699.164,1659.65
699.108,1654.35
699.051,1663.5
698.994,1663.45
698.937,1665.35
698.88,1668.05
698.823,1661.85
698.766,1681.15
698.709,1661.9
698.652,1640.25
698.595,1667
698.538,1644.95
698.481,1646.7
698.424,1673
698.367,1661.8
698.31,1659.2
698.253,1659.2
698.196,1657.75
698.139,1679.6
698.082,1668.7
698.025,1652.2
697.968,1642.05
697.911,1645.85
697.854,1661.9
697.797,1640.6
697.74,1664.8
697.683,1670
697.626,1663.15
697.569,1657.4
697.512,1672.65
697.455,1646.4
697.398,1662.5
697.341,1664.35
697.284,1663.45
697.227,1662.15
697.17,1676.75
697.113,1666.1
697.056,1672.75
696.999,1676.7
696.942,1673.5
696.885,1668.15
696.828,1663.15
696.771,1638.05
696.714,1667.5
696.657,1642.1
696.599,1668.5
696.542,1662.4
696.485,1688.35
696.428,1649.45
696.371,1677.55
696.314,1651.5
696.257,1671.7
696.2,1663.85
696.143,1652.05
696.086,1658.8
696.029,1657.8
695.971,1653.45
695.914,1682.2
695.857,1690.8
695.8,1644.25
695.743,1640.7
695.686,1657.7
695.629,1650.15
695.572,1667.3
695.515,1665.1
695.457,1676.15
695.4,1690.1
695.343,1663.7
695.286,1661.2
695.229,1643.5
695.172,1661.1
695.115,1661.65
695.057,1671.4
695,1663.35
694.943,1653.65
694.886,1673.2
694.829,1664.4
694.772,1653
694.715,1661.1
694.657,1671.95
694.6,1653.1
694.543,1666.1
694.486,1655.65
694.429,1662.75
694.371,1653.2
694.314,1677.9
694.257,1667.05
694.2,1660.2
694.143,1683.45
694.086,1658.05
694.028,1651.8
693.971,1645.4
693.914,1661.8
693.857,1659.25
693.799,1654.8
693.742,1654.1
693.685,1670.1
693.628,1655.45
693.571,1659.4
693.513,1676.25
693.456,1662.3
693.399,1673
693.342,1661.8
693.284,1641.4
693.227,1649.5
693.17,1669.8
693.113,1652.4
693.055,1666.05
692.998,1670.15
692.941,1688.5
692.884,1643.5
692.826,1663.8
692.769,1667.05
692.712,1662.7
692.655,1654.7
692.597,1662.3
692.54,1656.65
692.483,1689.65
692.425,1671.2
692.368,1652.25
692.311,1667.65
692.254,1658.7
