Wavelength,IntensityFactor
720.972,1678.25
720.917,1673.2
720.861,1659.15
720.805,1671.1
720.749,1672.1
720.693,1666.3
720.638,1672
720.582,1673.4
720.526,1659.45
720.47,1659.75
720.415,1669.4
720.359,1659.2
720.303,1690.15
720.247,1669.95
720.191,1673.75
720.135,1680.2
720.08,1657.55
720.024,1677.4
719.968,1679.65
719.912,1672.4
719.856,1677.7
719.801,1648.1
719.745,1668.1
719.689,1677.05
719.633,1673.9
719.577,1692.6
719.521,1661.95
719.466,1658.2
719.41,1656.1
719.354,1666.95
719.298,1657.75
719.242,1653.4
719.186,1674.7
719.13,1656.05
719.075,1665.85
719.019,1679.25
718.963,1661.9
718.907,1646.55
718.851,1644
718.795,1661.25
718.739,1650.95
718.683,1654.6
718.627,1665.6
718.572,1663.95
718.516,1667.35
718.46,1663.55
718.404,1666.05
718.348,1673.1
718.292,1683.9
718.236,1662.9
718.18,1659.35
718.124,1661.4
718.068,1669.65
718.012,1675.6
717.957,1667.5
717.901,1658.95
717.845,1666.85
717.789,1655.55
717.733,1671.75
717.677,1671.3
717.621,1669.75
717.565,1676.65
717.509,1671.95
717.453,1645.25
717.397,1653.85
717.341,1647.35
717.285,1671.4
717.229,1656.75
717.173,1667.4
717.117,1662.9
717.061,1671.15
717.005,1672.65
716.949,1672.85
716.893,1656.5
716.837,1673.85
716.781,1678.65
716.725,1667.65
716.669,1661
716.613,1678.25
716.557,1647.6
716.501,1681.05
716.445,1656.35
716.389,1669.3
716.333,1664
716.277,1663.2
716.221,1665.35
716.165,1665.45
716.109,1654.05
716.053,1668.85
715.997,1649.4
715.941,1642.1
715.885,1649.25
715.829,1668.2
715.773,1655.2
715.717,1685.15
715.661,1664.3
715.605,1667.25
715.549,1670.05
715.493,1680.75
715.437,1671.65
715.381,1690.7
715.325,1664.05
715.268,1672.7
715.212,1657.7
715.156,1679.95
715.1,1660.9
715.044,1667.35
714.988,1668
714.932,1669.15
714.876,1671.05
714.82,1672
714.764,1664.85
714.708,1656.9
714.651,1690.25
714.595,1676.25
714.539,1668.05
714.483,1686.8
714.427,1663.4
714.371,1675.45
714.315,1671.9
714.259,1657.3
714.202,1677
714.146,1671.65
714.09,1664.4
714.034,1678.7
713.978,1689.5
713.922,1686.55
713.866,1651.65
713.809,1667.15
713.753,1693.75
713.697,1670.05
713.641,1658.65
713.585,1660.2
713.529,1680.5
713.473,1676.8
713.416,1659.1
713.36,1652.85
713.304,1639.85
713.248,1659.6
713.192,1639.3
713.135,1639.95
713.079,1648.5
713.023,1663.7
712.967,1666.35
712.911,1676.55
712.854,1661
712.798,1681.2
712.742,1680.75
712.686,1674.1
712.63,1671.15
712.573,1679.15
712.517,1667.45
712.461,1656.45
712.405,1674
712.348,1651.55
712.292,1642.35
712.236,1649.75
712.18,1671.75
712.124,1634.3
712.067,1666.7
712.011,1676.6
711.955,1671.9
711.899,1661.4
711.842,1673.95
711.786,1672.95
711.73,1666.45
711.673,1681.4
711.617,1653.8
711.561,1652.75
711.505,1659.6
711.448,1666.2
711.392,1670.8
711.336,1646.55
711.28,1659.15
711.223,1657.5
711.167,1669.4
711.111,1650.3
711.054,1669.55
710.998,1669.15
710.942,1661.1
710.885,1681.25
710.829,1677.75
710.773,1675.5
710.716,1651.9
710.66,1652.35
710.604,1681.4
710.547,1690.85
710.491,1657.6
710.435,1660.2
710.378,1681.45
710.322,1637.05
710.266,1635.05
710.209,1646.25
710.153,1657.45
710.097,1634.05
710.04,1658.15
709.984,1657.7
709.928,1679.65
709.871,1677.15
709.815,1681.35
709.759,1673.95
709.702,1686.35
709.646,1686.65
709.589,1674.3
709.533,1689.85
709.477,1664.1
709.42,1664.05
709.364,1661.25
709.308,1653.45
709.251,1667.9
709.195,1657.25
709.138,1673.2
709.082,1652.6
709.026,1662.75
708.969,1657.9
708.913,1670.55
708.856,1657.65
708.8,1680.6
708.743,1677.85
708.687,1677.3
708.631,1663.8
708.574,1680.85
708.518,1667.85
708.461,1664.95
708.405,1661.6
708.348,1669.85
708.292,1660.45
708.235,1671.7
708.179,1661.75
708.123,1653.95
708.066,1657.5
708.01,1652.4
707.953,1674.45
707.897,1677.9
707.84,1670.65
707.784,1672.3
707.727,1686.55
707.671,1675.75
707.614,1669
707.558,1689.1
707.501,1712.3
707.445,1683
707.388,1652.85
707.332,1639.95
707.275,1665.9
707.219,1637.1
707.162,1653.4
707.106,1640.75
707.049,1675.35
706.993,1665.4
706.936,1683.9
706.88,1668.95
706.823,1674.4
706.767,1684.3
706.71,1677.55
706.654,1690.1
706.597,1671
706.541,1691.9
706.484,1672.95
706.427,1651.65
706.371,1658.55
706.314,1660.45
706.258,1657.1
706.201,1655.25
706.145,1663.95
706.088,1641.9
706.032,1661.8
705.975,1676.55
705.918,1664.2
705.862,1667.85
705.805,1688.95
705.749,1661.5
705.692,1683
705.635,1661.2
705.579,1673.45
705.522,1666.7
705.466,1687.2
705.409,1667
705.352,1662.1
705.296,1655.3
705.239,1673.5
705.183,1647.3
705.126,1665
705.069,1661.25
705.013,1647.45
704.956,1663.45
704.9,1665.8
704.843,1670.1
704.786,1670.85
704.73,1669.6
704.673,1676.7
704.616,1698.7
704.56,1634.5
704.503,1670.95
704.446,1667.2
704.39,1663.45
704.333,1661.35
704.276,1670.75
704.22,1676.1
704.163,1654.45
704.106,1665.15
704.05,1680.35
703.993,1655.2
703.936,1673.2
703.88,1672.6
703.823,1663.5
703.766,1683.65
703.71,1675
703.653,1670.35
703.596,1670.15
703.54,1678.7
703.483,1665.2
703.426,1681.15
703.369,1661.45
703.313,1676.25
703.256,1672.5
703.199,1668.3
703.143,1668.55
703.086,1648.65
703.029,1679.15
702.972,1669.85
702.916,1689.2
702.859,1663.15
702.802,1673.75
702.745,1676.75
702.689,1662.9
702.632,1665
702.575,1676.4
702.518,1673
702.462,1664.2
702.405,1675.55
702.348,1631.7
702.291,1664.1
702.235,1655.55
702.178,1655.45
702.121,1670.7
702.064,1686.65
702.007,1674.05
701.951,1692.8
701.894,1664.2
701.837,1658.85
701.78,1682.3
701.723,1697
701.667,1660.1
701.61,1630.45
701.553,1652.45
701.496,1639.75
701.439,1660.2
701.383,1660
701.326,1676.3
701.269,1667.75
701.212,1663.6
701.155,1670.15
701.099,1656.9
701.042,1660
700.985,1684.05
700.928,1671.85
700.871,1662.2
700.814,1684.9
700.757,1662.35
700.701,1664.55
700.644,1676.4
700.587,1663.8
700.53,1656.5
700.473,1666.85
700.416,1658.55
700.359,1675.95
700.303,1654.5
700.246,1674.1
700.189,1657.6
700.132,1659.1
700.075,1666.35
700.018,1661.7
699.961,1662.2
699.904,1682.05
699.847,1652.9
699.791,1685.75
699.734,1665.35
699.677,1665.65
699.62,1679.7
699.563,1671.2
699.506,1673.4
699.449,1667.45
699.392,1671.95
699.335,1662.4
699.278,1675.7
699.221,1681.45
699.164,1660.9
699.108,1669.7
699.051,1670.6
698.994,1659.25
698.937,1669.9
698.88,1675.4
698.823,1703.55
698.766,1682.95
698.709,1676.45
698.652,1679.45
698.595,1669.65
698.538,1666.05
698.481,1652.3
698.424,1686.2
698.367,1659.35
698.31,1647.7
698.253,1658.05
698.196,1683.1
698.139,1656.3
698.082,1654.7
698.025,1666.05
697.968,1679.1
697.911,1646.5
697.854,1653.55
697.797,1678.4
697.74,1669.4
697.683,1654.05
697.626,1673.1
697.569,1660
697.512,1668.5
697.455,1670.2
697.398,1667.5
697.341,1670.55
697.284,1672.3
697.227,1678.4
697.17,1666.7
697.113,1670.25
697.056,1671.15
696.999,1659.15
696.942,1677.55
696.885,1663.65
696.828,1650.2
696.771,1664.15
696.714,1682.35
696.657,1672.15
696.599,1671.9
696.542,1667.15
696.485,1674.85
696.428,1668.75
696.371,1675.15
696.314,1666.1
696.257,1651.4
696.2,1666.4
696.143,1665.05
696.086,1646.9
696.029,1658.55
695.971,1661.05
695.914,1705.65
695.857,1720.2
695.8,1672.95
695.743,1673.6
695.686,1669.95
695.629,1673.4
695.572,1679.95
695.515,1678.05
695.457,1667.25
695.4,1658.25
695.343,1667.8
695.286,1666.85
695.229,1688.95
695.172,1665.45
695.115,1665.3
695.057,1641.4
695,1668.1
694.943,1678.9
694.886,1693.85
694.829,1677.3
694.772,1692.4
694.715,1689.3
694.657,1676.75
694.6,1669.75
694.543,1665.7
694.486,1667.05
694.429,1673.4
694.371,1687
694.314,1665.6
694.257,1676.25
694.2,1659.25
694.143,1679.55
694.086,1664.45
694.028,1668.05
693.971,1676.9
693.914,1668
693.857,1659.05
693.799,1688.2
693.742,1662.1
693.685,1669.6
693.628,1681.05
693.571,1653.75
693.513,1696.95
693.456,1664.3
693.399,1693.85
693.342,1659.2
693.284,1653.55
693.227,1670.6
693.17,1686.8
693.113,1666.65
693.055,1661.5
692.998,1707.05
692.941,1695.45
692.884,1659.35
692.826,1668.1
692.769,1653.9
692.712,1669
692.655,1668.35
692.597,1649.4
692.54,1674.1
692.483,1659.75
692.425,1678.6
692.368,1672.1
692.311,1684.2
692.254,1685.6
